,resent,pslave1860,cottonsuit,coarea00,rugged,latitude,longitude,water1860,state.abb,sample.size
1370,2.530776674,0.588040379,0.383945,0.11597729,19.13142395,33.42493232,-88.87931182,0,MS,13.79992928
1371,NA,0.620342178,0.558992,0.178989232,23.67009735,34.36393764,-89.95054879,0,MS,0.734949378
1372,4.520337263,0.346639843,0.357012963,0.199558131,21.06765747,30.76872971,-89.58949452,1,MS,37.306889
1373,5,0.443197126,0.6162125,0.100655391,16.02445984,31.17485584,-90.40418345,0,MS,13.85158379
1374,3.891438143,0.343508344,0.344802632,0.126967198,16.58608627,34.22545101,-89.03740323,0,MS,9.597000206
1375,4.798339776,0.206261129,0.379436667,0.106470948,20.37176323,34.61828568,-88.52011526,0,MS,7.313288889
1376,NA,0.698143904,0.43575,0.103043807,3.100800991,34.25139206,-90.28912578,0,MS,0.65904367
1377,4.251029267,0.520938761,0.37534,0.199768008,16.82491875,32.26406727,-89.94580295,1,MS,79.34739385
1378,4.76252169,0.363558177,0.412295,0.151554815,14.43731976,32.40640012,-89.53766013,0,MS,5.838885553
1379,NA,0.924465524,0.358846429,0.108533903,4.547226906,32.87968194,-90.81326025,1,MS,0.776701787
1380,3.12974739,0.382236842,0.370618,0.145837067,25.29245377,31.9131905,-89.91955096,1,MS,6.612361629
1381,4.904353361,0.287378895,0.391791667,0.157550664,19.27842712,32.01768784,-89.50668012,0,MS,4.550781091
1382,3.129023586,0.210624611,0.344523333,0.109359392,NA,30.78994878,-89.11767926,0,MS,8.711147991
1383,4.861234935,0.837574253,0.469765517,0.177939215,3.846560001,33.60226497,-90.58865507,1,MS,0.915943061
1384,NA,0.640557668,0.526759091,0.164706414,23.45258141,33.95045231,-90.17325608,0,MS,0.899712011
1385,4.726625229,0.599374357,0.474376923,0.104579769,21.27163506,34.65030116,-89.9447537,0,MS,10.04353535
1386,4.5,0.28075388,0.33985,0.117297041,19.97872925,34.76838989,-88.90890795,0,MS,6.370328134
1387,1,0.206261129,0.357623333,0.113347213,20.41339111,34.74039511,-88.23932284,0,MS,1.602119158
1388,3.130446483,0.797755383,0.3833425,0.122651891,5.396792889,34.65213699,-90.37570196,1,MS,5.332976444
1389,5,0.31844412,0.344080769,0.105961047,23.13266754,34.49047432,-89.00382037,0,MS,2.486955805
1390,NA,0.444812321,0.478536667,0.099092336,NA,31.14846059,-90.10615666,0,MS,1.003094912
1391,4.506960017,0.665007731,0.427109524,0.154607176,27.47312927,32.35691611,-90.85262848,1,MS,15.82445617
1392,4.035825389,0.922699152,0.367611111,0.190565647,4.284763813,33.2835696,-90.94727981,1,MS,19.12163327
1393,4.5,0.527499323,0.385539286,0.200310422,17.91584015,31.64080493,-88.69579385,0,MS,2.178057885
1394,5,0.26695077,0.343467647,0.106509853,19.49029732,33.61307702,-89.28481539,0,MS,3.246528483
1395,NA,0.824201343,0.5329375,0.168467353,32.6347847,31.16109642,-91.31091318,1,MS,0.618048325
1396,5,0.430435226,0.3523,0.15259104,22.38891411,33.08847508,-89.03440013,0,MS,5.980250966
1397,4,0.562234545,0.364019444,0.12514214,19.50498962,34.02821946,-89.70764312,0,MS,0.123690517
1398,3.617531914,0.010080881,0.746722917,0.155932806,18.5383625,40.19058886,-92.60073364,0,MO,22.62751994
1399,3,0.074261603,0.907215,0.119263117,21.06682205,39.98345584,-94.80216536,1,MO,3.015047116
1400,NA,0.012690901,0.890933333,0.150468147,23.85703087,40.43068798,-95.42692697,1,MO,0.331479633
1401,3.467968647,0.144396285,0.75306875,0.188223356,14.11435223,39.21575259,-91.84160774,0,MO,17.84838006
1402,4.864321887,0.030894309,0.36753,0.206601335,46.98912811,36.70984573,-93.82906733,0,MO,13.44699832
1403,NA,0.011557512,0.549929167,0.15749392,14.74985504,37.50228978,-94.34707647,0,MO,1.617842857
1404,3,0.061261261,0.577469643,0.226955436,18.45985794,38.25733481,-94.34001423,0,MO,8.783336739
1405,4.062866234,0.066027337,0.536796,0.200692912,30.65262794,38.29485254,-93.28794375,1,MO,20.82163799
1406,NA,0.0341116,0.651926923,0.163572587,45.3056488,37.32218504,-90.0259525,0,MO,4.020836787
1407,3.442073532,0.258339321,0.802586538,0.186172284,28.42361259,38.99068515,-92.30957138,1,MO,70.00258668
1408,4.341652846,0.084279787,0.902233333,0.112681532,28.71805573,39.65982306,-94.80615256,1,MO,35.11064463
1409,5,0.017986856,0.422051923,0.182577538,31.39164162,36.71644084,-90.40658449,0,MO,18.86791867
1410,NA,0.044100119,0.80319,0.116792974,22.16533089,39.65568667,-93.98276994,0,MO,2.86625947
1411,4.671357661,0.259212562,0.782455882,0.227575376,30.73334312,38.83549523,-91.92593522,1,MO,15.92896766
1412,3.288799296,0.041407035,0.346703846,0.188395749,38.02746964,38.02705962,-92.76600052,1,MO,9.688350021
1413,4.306271541,0.098604232,0.599392105,0.154491381,27.77945709,37.38397815,-89.68446139,1,MO,41.57265463
1414,3.162462021,0.109392605,0.803798,0.190296294,22.40610313,39.42681163,-93.50506121,1,MO,10.98829606
1415,4.238882115,0.019711395,0.548695,0.133361524,36.6657753,36.94126906,-90.96230602,0,MO,7.743263583
1416,4.045515469,0.103124362,0.737132,0.188316873,22.11044693,38.64704082,-94.35490265,0,MO,62.6351011
1417,4.5,0.031791472,0.4130625,0.131945049,21.3812294,37.72384635,-93.85659578,0,MO,6.076806421
1418,3,0.225999045,0.786088889,0.208380487,17.69086266,39.51454557,-92.9625772,1,MO,4.365739007
1419,3.819125633,0.092578133,0.397686111,0.147831264,36.48552704,36.96956362,-93.18888405,0,MO,48.22077058
1420,5,0.038942143,0.805134211,0.140669543,22.71301079,40.4103531,-91.7383765,1,MO,7.141524172
1421,3.685003309,0.265299854,0.9209625,0.110602489,26.63550758,39.31048571,-94.42083647,1,MO,118.7378855
1422,3.214112433,0.145769623,0.887378947,0.115022358,14.18046188,39.60177406,-94.40458739,0,MO,5.636953924
1423,4.045136994,0.101784057,0.768209375,0.106752485,26.65764618,38.5054867,-92.28162204,1,MO,57.83214621
1424,4.031636075,0.218944457,0.789590385,0.153242868,26.54432487,38.8438569,-92.81026369,1,MO,7.875124196
1425,4.722484844,0.029236181,0.602955172,0.197538512,38.43260956,37.97636195,-91.303965,0,MO,9.08946913
1426,3.424187423,0.048925339,0.457886957,0.133506011,22.02912521,37.43204607,-93.85026746,0,MO,8.827515505
1427,5,0.019348269,0.47232619,0.143587618,31.33663559,37.68041399,-93.02365193,0,MO,6.877115974
1428,5,0.037268374,0.768344444,0.155357047,24.06848335,39.9607106,-93.98548274,0,MO,13.29234937
1429,3.5,0.026225115,0.813326667,0.116124843,17.36886406,39.89315261,-94.40472481,0,MO,1.906031194
1430,5,0.027591086,0.593236,0.199398419,27.56306839,37.60662637,-91.50788286,0,MO,6.529849544
1431,5,0.009633492,0.504651667,0.213391154,48.73770905,36.93259403,-92.49881469,0,MO,11.23377451
1432,3.917357053,0.03402308,0.68372,0.142192923,10.81943321,36.27218932,-90.09098524,0,MO,17.45878191
1433,4.670003432,0.088526403,0.844380556,0.248628029,34.57042694,38.41114204,-91.07498613,1,MO,68.12160899
1434,3.985705054,0.008708605,0.771254348,0.140590316,39.28713608,38.44090278,-91.50792196,1,MO,10.29352121
1435,2.620474007,0.00984975,0.7600625,0.134744842,19.69510841,40.21208487,-94.40989701,0,MO,3.615951834
1436,3.739330175,0.126497801,0.419296,0.178311419,33.23277283,37.25808423,-93.34199166,0,MO,177.0433132
1437,3.386880546,0.036135413,0.680543333,0.119840294,18.81545067,40.1139494,-93.56532175,0,MO,8.469363131
1438,2.126276974,0.00235272,0.682546667,0.199453116,24.67066383,40.35465901,-93.99205085,0,MO,4.702672472
1439,4.248078084,0.126190959,0.673637097,0.19562887,15.9635067,38.38515102,-93.79275209,1,MO,14.36680638
1440,NA,0.041445271,0.438656667,0.109312571,24.63207054,37.94079821,-93.32071185,0,MO,3.194942906
1441,NA,0.047175573,0.835910526,0.128254082,26.25287437,40.0946271,-95.21506828,1,MO,1.121296763
1442,5,0.369120783,0.837083333,0.126976868,23.12166786,39.14275873,-92.6958375,1,MO,1.125338737
1443,4.008317327,0.010996817,0.609715714,0.242702838,41.34489822,36.77403003,-91.8865339,0,MO,29.060542
1444,4.512974267,0.053577542,0.51335,0.145802879,70.17053223,37.55517427,-90.77348229,0,MO,3.118194463
1445,3.876098982,0.172129359,0.869695833,0.166020205,27.66404915,39.00846379,-94.3461186,1,MO,315.7335524
1446,4.352429848,0.048670638,0.541641667,0.168590903,23.86429214,37.20352777,-94.34063411,0,MO,94.58128064
1447,4.225362343,0.054524362,0.738084615,0.177057667,38.09691238,38.26108581,-90.53776056,1,MO,101.3622691
1448,3.008438668,0.129472822,0.826158621,0.223547566,21.34386826,38.74414222,-93.80630202,0,MO,13.90809229
1449,2,0.032542684,0.758318,0.138693985,17.96640205,40.1282498,-92.14811073,0,MO,1.258475088
1450,3.975646703,0.058857584,0.479485185,0.203095773,35.57324982,37.65830897,-92.59035837,0,MO,35.766429
1451,3.77513978,0.317145985,0.90785,0.172220064,20.63413811,39.06560613,-93.78554736,1,MO,26.33794275
1452,4.030926944,0.032104906,0.419989583,0.161034679,29.25040627,37.10633931,-93.83291735,0,MO,34.78430457
1453,4.423489856,0.199859254,0.793038462,0.172571253,32.93769073,39.0580639,-90.96006347,1,MO,23.60903381
1454,3.207629817,0.06332309,0.790547917,0.169430897,20.76088333,39.8702382,-93.10715885,0,MO,6.844093986
1455,3.717103575,0.081569368,0.762980769,0.146646787,21.53870201,39.78213032,-93.54830849,0,MO,13.85323106
1456,4.422471294,0.017830609,0.385888889,0.140803153,40.74900436,36.62869374,-94.34833266,0,MO,14.89315372
1457,4.752313174,0.046005855,0.756144828,0.221430451,18.83030701,39.83078871,-92.56461365,0,MO,8.420385581
1458,2.5,0.082450565,0.560465789,0.131265838,46.99129868,37.47808271,-90.34502062,0,MO,0.532439344
1459,NA,0.013243526,0.550996875,0.141094311,38.00424957,38.16163574,-91.92490956,1,MO,2.06592209
1460,3.056885853,0.160155006,0.794985294,0.120934451,25.19994354,39.80593335,-91.62238652,1,MO,12.98269597
1461,NA,0.002580645,0.463428947,0.125103519,21.06897926,40.42234671,-93.56854738,0,MO,2.311882645
1462,3.025452105,0.034938344,0.44635625,0.159832761,31.55910301,38.21451854,-92.42838379,1,MO,15.70255073
1463,4.579108228,0.2078617,0.596728947,0.112214114,3.673054934,36.82807639,-89.29113842,1,MO,3.883901821
1464,3.230197164,0.073587515,0.768406667,0.112227287,28.71143723,38.63271869,-92.58306165,1,MO,15.69048476
1465,4,0.204328712,0.783992308,0.181756669,16.18918228,39.49550038,-92.00069713,0,MO,1.592096369
1466,4.033130518,0.169479317,0.741732,0.145418992,28.95608139,38.9415032,-91.47024363,1,MO,10.73739595
1467,3.564478655,0.079127042,0.607495833,0.164035367,31.64053917,38.42382664,-92.88605026,1,MO,17.02643843
1468,NA,0.314290768,0.570552083,0.182062065,4.634493828,36.59419424,-89.65161118,1,MO,9.562740963
1469,4.444021607,0.045713059,0.3984625,0.164107759,27.31354523,36.90550692,-94.33923988,0,MO,20.62747117
1470,5,0.024181264,0.849187879,0.241000882,22.26500893,40.36076254,-94.88340382,0,MO,7.422060655
1471,3.496921382,0.008640744,0.565707813,0.206737332,42.13517761,36.68670061,-91.40330628,0,MO,4.44520975
1472,NA,0.032491433,0.786522917,0.163985928,33.23048401,38.46035315,-91.86184984,1,MO,1.880023065
1473,5,0.017572538,0.447607813,0.197089479,42.49310303,36.64930547,-92.44462221,1,MO,2.242490201
1474,NA,0.090479406,0.585432609,0.133014054,3.350615025,36.21104705,-89.78589194,1,MO,3.764352985
1475,4.774593129,0.080959684,0.688842105,0.128154678,42.6149826,37.70714737,-89.82440123,1,MO,3.349358448
1476,4.801903373,0.200383305,0.72966,0.184164775,22.81687737,38.72826316,-93.28512696,0,MO,30.55160241
1477,3.73877976,0.014543106,0.581262069,0.178849477,34.3320694,37.87714399,-91.79239073,1,MO,50.08110871
1478,3.70846652,0.22017701,0.727745833,0.185316881,38.74911499,39.34380835,-91.17138744,1,MO,9.36785168
1479,4.014509935,0.180544959,0.883725,0.115686072,27.02271843,39.38037051,-94.77361237,1,MO,66.00974567
1480,4.297461064,0.051225613,0.430521154,0.169803384,24.77862167,37.61648264,-93.40053721,0,MO,16.43098665
1481,4.073397452,0.014602347,0.487006522,0.146153068,33.68318176,37.82460421,-92.20766703,0,MO,21.32767319
1482,4.470852093,0.208449721,0.786194737,0.131268957,23.33945084,39.52762603,-91.52197883,1,MO,2.405153891
1483,4.717205148,0.229595862,0.770276667,0.132147911,18.03832817,39.4401535,-92.4971166,0,MO,19.57862703
1484,4.974478334,0.145259722,0.83785625,0.155240264,33.40443039,39.35236156,-93.98991333,1,MO,10.88126466
1485,5,0.011976048,0.514175806,0.214549309,60.75513077,37.36234202,-90.96908895,0,MO,1.950111482
1486,4.149179604,0.020816653,0.438891304,0.164882903,42.10438538,36.65280457,-90.86385217,0,MO,14.52295195
1487,4.20384643,0.131997821,0.748926,0.159108135,34.4214592,38.78186566,-90.67525617,1,MO,185.3230574
1488,5,0.084263065,0.486330357,0.186570712,20.46252823,38.0371449,-93.77599679,1,MO,6.216996502
1489,NA,0.076846432,0.746915,0.135004105,57.3780365,37.8939394,-90.19517494,1,MO,5.773240183
1490,4.109377717,0.120982204,0.762420588,0.119911467,43.74736404,37.81041029,-90.47289173,0,MO,23.14950625
1491,3.627953721,0.022810774,0.668419048,0.140319557,27.60748863,38.64070421,-90.44299589,1,MO,486.2746964
1492,3.389307083,0.331723246,0.84895,0.206302374,17.16018677,39.13654286,-93.20224261,1,MO,7.180681941
1493,4.578932431,0.005823503,0.707769231,0.084805821,18.76381111,40.47025186,-92.52103488,0,MO,2.149145842
1494,4.933838737,0.01476389,0.792843333,0.120772551,14.38121891,40.45259918,-92.14706715,0,MO,2.411811977
1495,3.498695405,0.095864303,0.569765625,0.111829775,16.15790749,37.05292958,-89.56862873,1,MO,26.82081648
1496,3.643583545,0.006480817,0.508590278,0.26377244,43.35899353,37.15739502,-91.40051475,0,MO,0.992522146
1497,3.711050092,0.099164498,0.750473684,0.136845147,13.46186733,39.79779646,-92.07655377,0,MO,2.711583433
1498,4.923840319,0.027294655,0.489304839,0.216858631,17.95304108,36.85554308,-89.94437559,0,MO,9.170614899
1499,4.267951694,0.006666667,0.358444444,0.133514424,42.54077148,36.74686966,-93.45595755,0,MO,22.70983383
1500,3.5035213,0.022930649,0.428746429,0.170049391,49.05424881,36.65473882,-93.04101316,1,MO,29.40010702
1501,3.419671107,0.009230262,0.59947,0.310458246,34.3926239,37.31731526,-91.9650644,0,MO,15.71468578
1502,4.843575262,0.028041237,0.54777,0.221948806,16.38780975,37.85062291,-94.34241646,0,MO,10.66609218
1503,4.450671682,0.116981559,0.735125,0.117503945,38.05677795,38.7646355,-91.16072788,1,MO,24.31646106
1504,3.847526524,0.105728685,0.640402,0.202446112,40.9460907,37.9617111,-90.87742005,0,MO,18.63809286
1505,3.785805287,0.046367028,0.483306897,0.203260115,40.08451843,37.11264148,-90.46143474,0,MO,2.768130766
1506,4.324217901,0.03099028,0.546382,0.156230385,37.3423233,37.28089761,-92.87588407,0,MO,15.91553472
1507,NA,NA,0.684916667,0.073370065,18.42790031,40.4791072,-94.42214978,0,MO,1.992852259
1508,3.415379592,0.014640639,0.591284,0.179753229,33.83922195,37.27014035,-92.46871655,0,MO,14.98374962
1509,2.690746297,0.022810774,0.616,0.01771619,14.74672508,38.6358695,-90.24501665,1,MO,89.91130246
1770,3.437252586,0.293924171,0.45525625,0.112605051,20.30376434,36.04401723,-79.39948415,0,NC,51.79635534
1771,4.452070377,0.101461309,0.36972,0.068042973,63.85787201,35.92104944,-81.17718156,0,NC,12.00739669
1772,4.229680653,0.049145299,NA,0.061348007,91.64079285,36.49154295,-81.12863877,0,NC,10.83735331
1773,4.880349807,0.508709016,0.644865789,0.137305307,25.55019569,34.97385746,-80.1027455,0,NC,5.359376317
1774,4.187394852,0.049145299,NA,0.11104766,125.6600494,36.43462723,-81.50091109,0,NC,12.52741463
1775,3.581935439,0.055989564,NA,0.064064092,NA,36.0766059,-81.92249362,0,NC,8.603076934
1776,3.19062761,0.398076663,0.409919697,0.243502122,6.925165176,35.48726827,-76.84839829,1,NC,5.247271097
1777,5,0.571977638,0.429005172,0.189036847,7.590328217,36.06688935,-76.97145165,1,NC,5.679180342
1778,3.741739649,0.444101709,0.475539063,0.225784176,10.16286945,34.61434015,-78.56319478,1,NC,15.3953129
1779,4.121546973,0.431953367,0.477578125,0.226158867,7.338236809,34.07080684,-78.2374329,1,NC,54.15737697
1780,3.845250445,0.154247282,0.034305769,0.170005946,214.9726257,35.61116998,-82.53015171,0,NC,116.8749515
1781,3.556909827,0.256685071,0.263341176,0.132900046,180.8314056,35.7494897,-81.7045741,0,NC,38.60859109
1782,4.399793639,0.288260952,0.472969231,0.093763902,22.06369019,35.38683709,-80.55182619,0,NC,82.53946147
1783,3.915113836,0.145124717,0.236708333,0.122694484,270.8579102,35.95296715,-81.5465427,0,NC,50.21482012
1784,4.744650714,0.39809096,0.664885,0.069458699,6.710019112,36.37509226,-76.19276881,1,NC,6.642852777
1785,4.162272932,0.256381759,0.43127069,0.182594647,4.568651199,34.82298822,-76.64414862,1,NC,36.19623324
1786,3,0.576934937,0.450045833,0.111427655,27.50670052,36.39331195,-79.33367995,0,NC,5.353752353
1787,3.710894801,0.155093671,0.419696154,0.106615279,32.5210228,35.66263583,-81.21447933,0,NC,59.95266234
1788,2.031460692,0.326998586,0.461498148,0.182893836,42.86230087,35.70273569,-79.25533734,0,NC,15.59862877
1789,4.8307458,0.0566223,0.141073529,0.119558525,184.3266907,35.13388321,-84.06348427,0,NC,14.94474782
1790,2.718289182,0.54267758,0.36556875,0.050681523,6.037054062,36.14882564,-76.61620854,1,NC,1.417792111
1791,2,0.0566223,0.1124,0.05649213,258.3190002,35.05728838,-83.75016034,0,NC,3.52938212
1792,4.9424879,0.172578555,0.433705882,0.120326491,51.20950699,35.33397731,-81.55541312,0,NC,31.26756332
1793,4.383700074,0.302317508,0.520809722,0.241804071,7.443463802,34.26541968,-78.65510541,1,NC,4.863992494
1794,4.336837048,0.380440128,0.449756897,0.198253855,5.721227169,35.11723135,-77.08258758,1,NC,47.60033691
1795,4.560866948,0.356161036,0.5034,0.168492132,28.82784271,35.04854992,-78.82729727,1,NC,57.15348415
1796,3.869401352,0.340256237,0.510628571,0.080664964,4.265519142,36.39964009,-76.00159802,1,NC,10.01500312
1797,3.851787821,0.335484018,0.4318375,0.1243061,4.574065208,35.77062691,-75.68500794,1,NC,19.90756255
1798,4.219069454,0.185290043,0.441694737,0.146357147,23.52301979,35.79314887,-80.21275004,0,NC,73.41168242
1799,3.501680372,0.281610549,0.431944444,0.069019605,18.18669128,35.92917058,-80.54458118,0,NC,22.96966416
1800,3.703332662,0.451343132,0.4653,0.209314376,11.88187408,34.93647015,-77.93328779,0,NC,5.189128047
1801,3.29716048,0.324742419,0.441831818,0.077139124,29.07698822,36.03593766,-78.87640764,0,NC,71.94398777
1802,NA,0.581721915,0.457888235,0.130965666,8.191308022,35.91283514,-77.59709278,1,NC,0.61235605
1803,3.706420916,0.141950147,0.437214286,0.107083595,22.93065262,36.13043496,-80.25627319,0,NC,109.7095116
1804,4.359553793,0.501594953,0.488028947,0.128207187,20.58072281,36.08274091,-78.28566384,0,NC,18.24389321
1805,3.94591577,0.236273772,0.4875,0.093279028,31.56064034,35.29448186,-81.18021501,0,NC,74.68550791
1806,NA,0.462039559,0.40035,0.089996517,6.860188007,36.44485953,-76.70043673,1,NC,3.239780651
1807,5,0.0566223,0.032354545,0.077408567,253.4282379,35.35015072,-83.8334053,0,NC,4.979997275
1808,4.483500224,0.473841682,0.452965217,0.139406845,23.06402016,36.30396782,-78.65302474,0,NC,7.283437138
1809,3.961564024,0.180743917,0.449490385,0.170438359,24.69886589,36.07939038,-79.78899936,0,NC,150.4182474
1810,4.50983137,0.532301204,0.541238889,0.190018898,24.39456558,36.25742209,-77.65183984,0,NC,13.27053556
1811,3.485234082,0.321433014,0.608171429,0.154440578,23.67312622,35.36869497,-78.86932432,0,NC,34.17861289
1812,4.408828644,0.053956214,NA,0.142818263,267.7448425,35.55608782,-82.9822893,0,NC,25.54595595
1813,3.883568129,0.132274119,0.114438462,0.096240339,122.4614563,35.3362565,-82.48002325,0,NC,58.97717601
1814,3.881282459,0.467697811,0.430984375,0.093701603,7.210794926,36.35859789,-76.98057811,1,NC,2.762350441
1815,4.293705174,0.355031967,0.574165385,0.100338046,NA,35.01735623,-79.23704991,0,NC,5.662592063
1816,3.932918024,0.272170457,0.436329167,0.154193657,33.62915039,35.80722799,-80.87365323,0,NC,65.21162773
1817,3.564081762,0.048594742,NA,0.126885026,242.6199951,35.28739676,-83.14080976,0,NC,9.939838924
1818,3.818073253,0.314001022,0.572151724,0.204813927,17.89345169,35.51757706,-78.36570448,1,NC,57.30458802
1819,NA,0.595636998,0.505123684,0.12108002,6.788424015,35.02214372,-77.35558227,1,NC,0.61235605
1820,3.883614372,0.263597655,0.488538889,0.06671779,NA,35.47499971,-79.17162904,0,NC,18.91332063
1821,4.087174994,0.502935421,0.45773,0.103132372,10.64655685,35.23926657,-77.64156245,1,NC,9.713570121
1822,4.306846946,0.258084198,0.449392857,0.078983741,31.97055435,35.48617233,-81.22389111,0,NC,34.41757178
1823,4.808554515,0.183286517,0.171838235,0.115101629,213.8659668,35.68131955,-82.04868017,0,NC,21.40413433
1824,3.822297789,0.086442372,0.0204875,0.133052612,230.1158905,35.15042796,-83.42204365,0,NC,12.38615648
1825,4.470050586,0.03605281,0.011322222,0.116649542,205.9983826,35.8579881,-82.70562834,0,NC,16.67042109
1826,NA,0.422658166,0.448153125,0.119235136,7.560630798,35.84156421,-77.1070721,0,NC,2.246412877
1827,3.785869581,0.3764821,0.542271053,0.140135852,19.57299614,35.2468358,-80.83279489,0,NC,260.0453984
1828,3.299318123,0.041825534,NA,0.057527221,215.6100922,36.0132975,-82.16350115,0,NC,11.45695632
1829,4,0.238331808,0.493494118,0.128776587,40.84265518,35.33240469,-79.90545637,0,NC,2.551918983
1830,4.0979668,0.220355299,0.522966667,0.181140001,27.23643303,35.310645,-79.48129677,0,NC,32.89683275
1831,4.372849791,0.400444939,0.612838636,0.140452422,15.97839832,35.96717337,-77.98652273,0,NC,25.2009873
1832,3.998277223,0.475754087,0.411258333,0.055657169,5.212337971,34.23195144,-77.88481402,1,NC,93.24036518
1833,NA,0.508824409,0.472485417,0.143314878,16.28613091,36.41770158,-77.39667114,0,NC,2.171137265
1834,4.234969682,0.395099368,0.446863793,0.208959517,7.556769848,34.73052397,-77.42802955,1,NC,47.89648973
1835,2.995224022,0.301410279,0.45061875,0.103956773,29.53046989,36.06139742,-79.12057377,0,NC,69.93149455
1836,3.224057092,0.380440128,0.36414,0.109182777,5.370996952,35.13467873,-76.73540673,1,NC,2.509820346
1837,3.403863054,0.333668904,0.5567,0.06475287,5.032143116,36.28981919,-76.27404105,1,NC,13.96898887
1838,3.544093728,0.475754087,0.552547143,0.224023615,6.815328121,34.5244983,-77.90555431,1,NC,16.24640244
1839,4.153070809,0.491572258,0.406358333,0.070647799,5.308195114,36.20077941,-76.4333525,1,NC,10.67934888
1840,4.225262171,0.462971215,0.45321,0.105100903,23.84188271,36.39006102,-78.97173088,0,NC,24.46894131
1841,4.278731908,0.526927861,0.485452083,0.168650264,7.455635071,35.5935051,-77.37467033,1,NC,58.21476549
1842,4.507548952,0.153351472,0.25965,0.061202143,140.9901886,35.27932187,-82.16967218,0,NC,6.576926256
1843,4.283010819,0.097957482,0.443983333,0.203769863,36.02428436,35.71026318,-79.80605262,0,NC,56.13530521
1844,4.081649154,0.495322009,0.612891176,0.122696006,28.05823708,35.00593035,-79.74796611,0,NC,13.81359901
1845,2.391543282,0.352185422,0.565627941,0.242159221,14.58558655,34.64009908,-79.10351789,0,NC,5.411211352
1846,4.73337398,0.377284128,0.438143182,0.14890854,31.96530342,36.39609435,-79.77513902,0,NC,68.82631956
1847,3.097717665,0.269381041,0.40302619,0.135017807,19.89419365,35.63962462,-80.5247359,0,NC,39.77259772
1848,4.162634886,0.206601573,0.358465,0.14545139,116.0160446,35.40224311,-81.92022457,0,NC,35.97093618
1849,3.585580158,0.42744632,0.462386111,0.242278143,12.99073601,34.99153492,-78.37123496,1,NC,7.998932151
1850,5,0.495322009,0.637119231,0.081856561,19.75256729,34.84109643,-79.48043849,0,NC,7.380469598
1851,4.216411794,0.149852583,0.500890625,0.103782182,35.36420822,35.31199207,-80.25068551,0,NC,44.71032655
1852,4.777276992,0.2373582,0.40853,0.118614998,60.45752716,36.40182854,-80.23953396,0,NC,28.95172211
1853,3.946285784,0.120038536,0.360952083,0.139924786,83.71677399,36.41480042,-80.68820151,0,NC,62.89041466
1854,4.383367275,0.067772783,0.028904762,0.139018813,314.921814,35.48667433,-83.49276804,0,NC,2.86089388
1855,4.264661901,0.124478229,0.020426667,0.097668844,182.693512,35.20208732,-82.79821087,0,NC,14.47022666
1856,3.936367043,0.200499911,0.63122619,0.163529738,22.75440407,34.98840106,-80.53078206,0,NC,87.11990284
1857,NA,0.531376594,0.45793,0.070172904,18.24919891,36.36477234,-78.40835534,0,NC,2.961073496
1858,3.642620799,0.374925769,0.478204545,0.221335669,20.96627617,35.79005964,-78.65037561,0,NC,341.4153255
1859,NA,0.661388783,0.470838889,0.115463687,18.69408417,36.3965768,-78.10685998,0,NC,1.676750089
1860,5,0.387761523,0.45753125,0.097920703,5.627064228,35.82267119,-76.57593137,1,NC,2.656564755
1861,3.97877005,0.020980432,0.0062,0.08110922,187.7116547,36.23114328,-81.69688061,0,NC,16.67876127
1862,4.133390718,0.365716203,0.457859524,0.14298726,10.26938629,35.36381315,-78.00403672,1,NC,27.41991646
1863,4.431514708,0.081903858,0.251827586,0.197259409,141.5533752,36.20649377,-81.16382779,0,NC,29.43586497
1864,4.039724918,0.359670782,0.479178571,0.096532516,12.81082916,35.70484221,-77.9184562,0,NC,11.07480082
1865,4.262583522,0.134030241,0.430886364,0.087536911,37.2104187,36.16052318,-80.66534068,0,NC,11.82419144
1866,3.205009355,0.041825534,NA,0.080956929,256.9381409,35.89886122,-82.30758515,0,NC,15.08033218
2176,4.007080675,0.633070866,0.4546375,0.129499841,29.2904892,34.22255809,-82.4587285,0,SC,5.936206727
2177,4.038155358,0.562030259,0.619463514,0.271765371,33.32699585,33.54421382,-81.63489516,1,SC,58.67646963
2178,3.848867588,0.368338215,0.43845,0.192615971,26.47704506,34.51912725,-82.63784097,0,SC,58.45429829
2179,NA,0.566015028,0.516582143,0.099043847,12.550313,33.21477262,-81.05418801,0,SC,0.989434481
2180,4.270704411,0.566015028,0.566438095,0.13972849,20.38806915,33.26602799,-81.43509024,1,SC,9.024847496
2181,4.094799549,0.81217387,0.485716667,0.182265862,6.781770229,32.3817555,-80.72849258,1,SC,54.16391072
2182,4.613969371,0.531954351,0.429985227,0.307570986,9.373892784,33.19775414,-79.95076212,1,SC,64.59448166
2183,3.840169449,0.568494572,0.460669737,0.258749136,5.703081131,32.83438822,-79.95116173,1,SC,95.99100059
2184,3.680655183,0.423451916,0.449107143,0.10167125,38.35651779,35.04814116,-81.62030765,0,SC,13.37289723
2185,3.030631045,0.599713056,0.653431579,0.14933287,22.06488991,34.6920521,-81.15951349,0,SC,23.66578554
2186,3.962425653,0.36741592,0.660984375,0.205229071,40.19730377,34.63973805,-80.15870984,1,SC,16.06988765
2187,3.986509151,0.654142803,0.475185417,0.175143426,11.19788361,33.66578882,-80.21641599,1,SC,8.605263135
2188,3.538611337,0.770755797,0.482420513,0.268562513,12.19900513,32.86332211,-80.66662254,1,SC,12.79903583
