female,educ,race,minority,hispanic,marstat,faminc,age,given
1,college,1,0,2,1,69.039,64,50
0,college,1,0,2,3,66.069,77,500
0,college,1,0,2,3,20.373,77,100
1,graduate,1,0,2,3,74.882,78,200
1,college,3,1,2,1,71.671,49,20
0,graduate,2,1,2,1,86.918,74,120
0,graduate,1,0,2,1,72.176,84,100
1,graduate,1,0,2,1,78.7,63,35
1,highschool,1,0,2,1,44.273,72,300
0,college,1,0,2,5,27.403,63,50
1,highschool,1,0,2,1,82.546,69,20
1,college,2,1,2,4,76.458,89,50
1,graduate,1,0,2,4,25.858,67,300
0,college,1,0,2,1,72.207,75,250
1,college,1,0,2,5,48.715,30,30
1,graduate,1,0,2,3,58.388,70,1000
1,graduate,1,0,2,1,118.713,53,50
1,graduate,1,0,2,1,118.962,60,3000
0,college,1,0,2,3,32.862,70,700
1,college,1,0,2,5,45.298,62,25
0,college,3,1,2,1,57.582,39,100
0,college,1,0,2,3,23.318,63,50
1,college,6,1,2,1,85.218,67,50
0,college,1,0,2,5,104.745,50,1000
1,college,3,1,2,6,77.452,41,30
1,college,1,0,2,5,94.022,61,100
1,college,2,1,2,5,39.158,48,100
1,college,6,1,2,1,143.883,55,25
1,college,1,0,2,6,16.196,54,100
1,college,1,0,2,5,97.954,45,15
0,college,1,0,2,2,14.235,59,50
1,graduate,1,0,2,5,86.263,45,25
1,graduate,1,0,2,1,80.05,66,10
0,college,1,0,2,1,129.144,77,300
1,highschool,1,0,2,1,61.454,59,500
0,college,6,1,2,3,81.81,66,1300
0,college,1,0,2,1,40.713,82,50
1,graduate,1,0,2,6,487.596,64,5000
1,college,2,1,2,3,32.585,78,10
1,college,1,0,2,1,170.553,58,1000
0,graduate,1,0,2,1,169.025,58,200
1,graduate,1,0,2,1,89.699,72,1000
1,college,1,0,2,5,22.775,70,50
1,highschool,1,0,2,4,62.993,71,50
1,college,1,0,2,1,28.296,65,50
0,highschool,1,0,2,1,55.367,68,100
0,college,1,0,2,3,73.246,69,50
0,college,1,0,2,1,286.274,76,400
1,college,1,0,2,1,140.422,51,50
0,graduate,1,0,2,3,72.838,89,250
1,college,1,0,2,5,32.248,64,300
1,graduate,1,0,2,3,126.415,66,50
0,college,1,0,2,1,185.38,60,100
0,graduate,1,0,2,1,128.883,69,100
1,graduate,1,0,2,1,70.496,69,50
0,college,1,0,2,1,20.704,85,20
0,graduate,1,0,2,1,92.958,80,100
1,highschool,1,0,2,3,18.327,57,20
1,graduate,1,0,2,6,139.681,61,500
0,graduate,1,0,2,4,169.571,76,700
1,college,1,0,2,1,90.714,61,25
0,college,1,0,2,4,9.182,67,25
1,college,6,1,2,3,65.853,77,300
0,college,1,0,2,1,86.026,67,200
0,college,1,0,2,1,97.979,62,50
1,college,1,0,2,1,159.385,60,30
1,graduate,1,0,2,1,56.551,68,100
1,college,1,0,2,3,10.294,79,25
1,college,1,0,2,1,132.313,63,200
1,highschool,1,0,2,1,119.325,62,100
1,college,1,0,2,4,162.639,71,2000
0,college,1,0,2,5,26.001,51,150
1,college,1,0,2,1,81.505,47,130
0,college,1,0,2,1,50.985,80,50
0,graduate,1,0,2,5,65.269,76,150
0,graduate,1,0,2,1,126.42,65,200
0,college,1,0,2,3,78.243,75,10
1,college,7,1,2,1,111.392,58,50
0,graduate,2,1,2,3,118.229,75,100
0,college,1,0,2,1,92.415,58,400
1,graduate,1,0,2,1,193.974,70,300
0,college,1,0,2,1,114.701,50,50
0,graduate,1,0,2,1,104.68,80,25
1,college,1,0,2,4,49.892,80,100
1,graduate,1,0,2,6,193.439,55,50
0,college,1,0,2,1,63.424,83,50
1,college,1,0,2,1,38.093,51,50
1,college,1,0,2,1,66.984,64,200
0,college,1,0,2,5,83.944,67,1500
0,graduate,1,0,2,1,90.267,65,25
1,college,1,0,2,1,166.802,71,100
0,college,5,1,2,1,52.907,65,4000
1,college,1,0,2,1,117.195,63,50
1,college,1,0,2,1,97.889,71,200
0,college,1,0,2,2,55.111,76,500
1,graduate,1,0,2,4,37.212,78,150
1,graduate,1,0,2,3,36.106,73,25
1,graduate,1,0,2,1,55.489,64,25
1,graduate,1,0,2,6,102.434,57,50
1,college,1,0,2,1,116.248,70,25
1,college,1,0,2,5,67.107,45,100
0,college,1,0,2,3,45.234,77,35
1,graduate,1,0,2,5,46.088,74,1000
0,graduate,1,0,2,1,163.311,68,1500
1,graduate,1,0,2,1,183.233,54,2000
0,graduate,1,0,2,1,96.89,62,100
1,graduate,1,0,2,5,77.093,64,150
1,graduate,1,0,2,1,252.843,69,1000
1,college,1,0,2,1,75.764,56,400
1,college,1,0,2,1,11.204,65,100
0,college,1,0,2,1,139.659,76,100
1,college,1,0,2,4,69.391,75,100
0,college,1,0,2,1,178.075,53,200
0,college,1,0,2,1,30.735,70,100
1,highschool,1,0,2,1,24.03,71,50
0,graduate,1,0,2,1,103.679,64,50
0,college,1,0,2,1,132.791,66,200
0,highschool,1,0,2,1,50.615,60,10
1,graduate,1,0,2,1,76.118,58,200
1,graduate,1,0,2,1,271.474,72,2000
1,college,1,0,2,3,26.003,45,100
0,college,1,0,2,1,59.633,82,300
1,college,1,0,2,1,51.98,69,50
0,college,1,0,2,1,193.601,66,25
1,graduate,1,0,2,1,98.307,60,60
0,graduate,1,0,2,1,119.62,47,50
0,highschool,1,0,2,1,53.206,77,200
1,graduate,1,0,2,1,369.193,62,300
1,college,1,0,2,3,37.282,80,150
1,college,1,0,2,4,59.584,68,5
1,graduate,1,0,2,5,40.345,69,300
1,college,1,0,2,6,27.008,68,50
1,graduate,1,0,2,1,110.078,66,500
1,college,1,0,2,1,50.734,71,25
1,graduate,7,1,2,1,192.543,73,1000
0,graduate,1,0,2,6,59.682,69,25
1,graduate,1,0,2,1,83.541,52,25
0,college,2,1,2,1,74.389,61,170
1,graduate,1,0,2,1,54.674,70,50
1,college,1,0,2,3,60.073,71,500
0,college,1,0,2,1,37.341,86,100
0,graduate,1,0,2,1,227.966,63,500
0,college,1,0,2,1,75.347,66,100
0,college,1,0,2,1,145.26,64,100
1,college,1,0,2,1,69.074,56,50
0,graduate,1,0,2,1,138.546,76,100
0,college,1,0,2,1,60.456,66,80
0,graduate,1,0,2,1,134.466,77,400
0,college,1,0,2,5,87.133,59,50
1,graduate,3,1,2,1,237.96,77,1500
1,graduate,1,0,2,5,134.5,65,100
0,college,1,0,2,1,73.261,74,100
0,college,1,0,2,3,132.005,60,200
0,college,1,0,2,4,18.705,58,100
0,graduate,1,0,2,3,21.328,76,50
0,college,1,0,2,1,70.02,70,200
1,graduate,1,0,2,6,117.348,80,4000
0,graduate,1,0,2,1,158.597,69,200
0,college,1,0,2,3,20.478,43,50
1,college,1,0,2,5,76.04,69,1000
1,college,1,0,2,1,244.202,54,200
0,college,1,0,2,1,123.403,79,300
1,college,1,0,2,1,117.76,61,200
0,graduate,6,1,1,1,162.312,70,20
1,highschool,1,0,2,5,36.571,68,100
0,graduate,1,0,2,1,312.508,74,1000
0,college,1,0,2,1,61.26,61,150
1,college,1,0,2,1,184.879,55,900
1,college,1,0,2,1,90.612,66,500
0,college,1,0,2,5,149.345,65,500
0,college,1,0,2,5,100.864,47,100
0,graduate,1,0,2,6,177.625,51,5000
1,graduate,1,0,2,1,245.588,66,500
1,college,1,0,2,1,115.35,65,100
0,college,1,0,2,1,195.72,85,25
1,graduate,1,0,2,1,77.798,67,100
0,graduate,1,0,2,1,95.357,83,35
0,graduate,1,0,2,5,162.283,55,200
0,college,1,0,2,5,45.853,67,100
0,college,1,0,2,5,34.979,24,600
1,college,1,0,2,1,79.557,72,100
1,college,1,0,2,4,79.539,76,150
0,graduate,1,0,2,1,243.823,87,500
0,highschool,1,0,2,1,99.459,64,25
0,college,1,0,2,1,124.536,72,100
0,college,1,0,2,1,90.046,62,100
1,college,1,0,2,5,57.571,59,800
0,college,1,0,2,1,161.381,78,200
0,college,1,0,2,1,217.471,62,200
1,college,2,1,2,6,70.778,56,20
0,graduate,1,0,2,6,58.501,73,450
0,graduate,1,0,2,3,101.209,64,1000
1,graduate,1,0,2,1,138.304,70,500
0,college,1,0,2,3,62.209,78,35
0,college,1,0,2,5,102.801,53,200
0,graduate,1,0,2,3,22.893,59,20
1,graduate,1,0,2,4,23.518,81,30
0,graduate,1,0,2,1,104.628,79,2000
0,college,1,0,2,5,74.005,68,10
1,college,1,0,2,1,208.108,75,100
0,college,1,0,2,3,123.343,70,500
0,college,1,0,2,1,143.837,76,100
1,college,1,0,2,4,45.701,82,125
0,college,1,0,2,1,117.599,72,100
1,graduate,1,0,2,3,78.371,75,200
1,college,1,0,2,6,32.07,61,100
0,college,1,0,2,1,217.151,50,500
1,college,1,0,2,1,119.462,75,1200
1,college,1,0,2,1,64.62,58,500
1,college,1,0,2,1,25.516,47,100
1,graduate,3,1,2,5,61.363,55,50
1,graduate,1,0,2,1,108.727,59,200
0,college,1,0,2,1,64.454,69,100
0,college,1,0,2,1,55.896,55,300
0,college,7,1,2,5,23.021,68,50
0,college,1,0,2,1,66.37,72,100
0,college,1,0,2,3,156.117,73,200
0,college,1,0,2,1,76.435,66,5
1,highschool,1,0,2,3,22.286,69,50
0,graduate,1,0,2,1,144.876,69,1500
0,college,1,0,2,1,127.535,73,150
1,graduate,1,0,2,3,36.414,63,200
0,college,1,0,2,1,115.135,72,100
0,college,1,0,2,1,144.629,75,500
0,graduate,1,0,2,1,358.788,77,5000
0,graduate,1,0,2,1,90.438,86,900
0,graduate,1,0,2,4,147.195,54,20
0,graduate,1,0,2,1,131.614,65,200
1,college,1,0,2,4,25.173,76,350
1,graduate,3,1,2,3,81.26,52,650
0,graduate,1,0,2,5,98.665,59,500
0,college,1,0,2,1,25.214,75,100
0,college,1,0,2,4,22.697,77,20
1,college,1,0,2,6,47.064,69,50
0,college,1,0,2,3,53.94,27,100
0,graduate,1,0,2,1,152.806,74,600
1,college,1,0,2,3,7.009,69,50
1,college,1,0,2,4,33.661,79,500
0,graduate,1,0,2,1,146.869,68,100
0,graduate,1,0,2,6,94.031,70,100
0,graduate,1,0,2,1,57.612,83,100
0,graduate,1,0,2,3,99.278,66,100
0,college,1,0,2,1,21.593,70,25
1,college,1,0,2,1,31.245,76,100
1,college,1,0,2,1,142.367,70,100
1,highschool,1,0,2,1,50.969,82,200
0,college,1,0,2,5,49.507,63,50
0,graduate,1,0,2,1,133.278,65,60
1,college,1,0,2,1,95.277,66,25
1,college,1,0,2,3,10.168,74,25
1,college,1,0,2,1,132.057,54,50
1,graduate,1,0,2,1,229.237,65,100
1,graduate,1,0,2,3,72.149,66,150
1,college,1,0,2,1,72.467,75,50
1,graduate,1,0,2,5,115.573,64,1800
0,college,5,1,2,1,97.377,69,500
1,college,1,0,2,1,77.622,74,100
0,graduate,1,0,2,1,207.202,76,2000
1,college,1,0,2,3,24.64,63,50
1,graduate,1,0,2,3,40.098,65,100
1,college,1,0,2,5,98.435,54,500
1,college,3,1,2,1,234.652,77,8
1,graduate,1,0,2,1,167.514,53,300
0,college,1,0,2,1,90.927,76,50
0,college,1,0,2,1,59.805,84,50
1,college,2,1,2,5,60.395,78,100
1,graduate,1,0,2,1,184.188,56,500
1,college,1,0,2,3,86.227,65,100
0,highschool,1,0,2,1,71.892,78,150
1,graduate,1,0,2,6,30.693,69,50
1,college,1,0,2,1,82.848,65,2
1,college,1,0,2,4,52.854,77,300
1,graduate,1,0,2,5,63.001,66,20
1,graduate,1,0,2,4,44.135,73,20
1,college,1,0,2,4,49.414,77,150
0,graduate,1,0,2,1,79.025,81,400
0,highschool,1,0,2,1,66.463,70,100
1,college,1,0,2,1,101.822,71,50
0,graduate,1,0,2,1,84.282,81,50
0,graduate,1,0,2,1,75.71,65,500
0,college,1,0,2,4,30.251,82,125
1,graduate,1,0,2,1,119.533,74,200
1,college,1,0,2,1,49.546,75,100
1,graduate,4,1,2,1,167.005,45,100
1,college,1,0,2,6,148.441,63,600
0,college,1,0,2,1,149.237,72,500
0,college,1,0,2,1,116.397,67,300
0,graduate,1,0,2,1,60.936,70,200
1,college,1,0,2,4,39.914,77,100
0,college,1,0,2,1,154.009,65,50
0,college,1,0,2,1,129.543,46,500
0,college,1,0,2,4,56.894,69,50
1,college,1,0,2,4,37.199,68,80
1,graduate,1,0,2,1,162.384,55,1000
1,college,1,0,2,4,58.179,76,60
0,college,1,0,2,5,28.7,62,100
1,graduate,1,0,2,1,60.863,50,50
0,college,1,0,2,5,119.219,51,100
0,college,1,0,2,1,214.668,59,20
0,college,1,0,2,4,12.911,87,5
0,graduate,1,0,2,1,224.164,81,250
1,college,1,0,2,1,60.856,56,100
0,college,1,0,2,1,55.411,66,100
0,graduate,1,0,2,1,84.524,69,250
0,graduate,1,0,2,1,141.824,81,2500
0,graduate,1,0,2,1,90.132,61,100
0,highschool,1,0,2,4,35.166,80,100
1,college,2,1,2,5,178.641,47,160
1,graduate,1,0,2,3,27.415,82,500
0,college,1,0,2,1,238.765,55,500
0,college,1,0,2,1,33.917,78,400
0,graduate,1,0,2,1,96.111,56,10
0,college,1,0,2,1,96.671,48,1
1,graduate,1,0,2,1,142.53,54,200
0,college,1,0,2,6,81.279,57,150
0,graduate,1,0,2,1,31.73,79,200
0,college,5,1,2,1,3.966,70,30
1,college,1,0,2,5,26.015,65,250
0,college,1,0,2,3,71.443,60,100
0,college,1,0,2,5,34.221,45,5000
0,college,6,1,2,1,62.123,50,1
1,college,1,0,2,1,132.619,57,70
1,highschool,1,0,2,3,19.574,75,100
1,college,1,0,2,5,99.965,53,100
1,graduate,1,0,2,1,126.655,42,120
1,college,1,0,2,1,485.177,62,200
1,graduate,1,0,2,1,50.378,68,750
1,college,1,0,2,4,32.576,76,400
0,graduate,1,0,2,1,171.645,58,50
1,highschool,1,0,2,1,70.699,60,20
1,college,1,0,2,5,28.793,61,20
0,college,1,0,2,4,143.641,78,100
1,graduate,1,0,2,1,114.999,74,200
1,college,1,0,2,1,28.512,50,20
1,college,1,0,2,1,29.366,42,3
0,college,6,1,2,1,46.288,73,200
1,college,1,0,2,1,72.584,60,25
1,college,1,0,2,6,56.677,65,150
1,college,1,0,2,3,20.672,63,150
1,graduate,1,0,2,4,74.253,73,1000
0,graduate,1,0,2,5,54.412,60,100
1,college,1,0,2,4,22.008,69,50
0,graduate,1,0,2,3,145.715,72,400
1,graduate,3,1,2,6,72.239,58,100
0,college,1,0,2,3,39.239,57,5
0,college,1,0,2,1,36.56,66,300
0,college,7,1,2,3,58.939,67,1000
1,graduate,1,0,2,5,114.058,66,400
0,graduate,1,0,2,1,62.832,73,50
1,college,1,0,2,1,112.831,59,100
0,college,1,0,2,1,67.819,69,50
0,college,1,0,2,3,59.9,60,50
1,graduate,1,0,2,5,105.452,47,100
1,college,1,0,2,5,52.411,50,5
1,college,1,0,2,1,74.618,69,1500
0,college,1,0,2,1,106.156,48,125
0,graduate,1,0,2,1,111.319,75,450
1,college,1,0,2,5,17.771,71,10
0,highschool,1,0,2,1,93.942,58,500
1,college,1,0,2,1,79.382,82,1
0,college,1,0,2,1,199.188,65,1000
0,graduate,1,0,2,1,108.733,73,500
0,college,1,0,2,1,90.688,77,50
0,college,1,0,2,1,142.514,49,400
0,college,1,0,2,1,77.259,78,2000
0,graduate,1,0,2,5,90.916,53,300
1,college,1,0,2,4,65.306,69,50
0,highschool,1,0,2,1,54.157,77,50
0,graduate,1,0,2,1,276.696,66,200
1,graduate,1,0,2,5,49.967,71,150
0,graduate,1,0,2,1,105.5,74,100
0,graduate,1,0,2,1,164.625,48,500
0,highschool,1,0,2,1,58.786,50,100
0,college,1,0,2,1,150.992,60,1000
1,college,1,0,2,3,58.329,63,60
1,graduate,1,0,2,1,137.545,69,500
1,college,1,0,2,1,219.747,71,100
1,college,1,0,2,5,44.598,59,25
0,highschool,1,0,2,1,88.41,77,200
1,college,1,0,2,1,110.047,74,30
1,college,1,0,2,1,149.343,83,50
1,college,1,0,2,1,128.794,61,500
1,college,1,0,2,1,75.64,50,20
1,college,1,0,2,1,106.456,61,500
0,graduate,1,0,2,3,87.427,61,100
1,highschool,1,0,2,1,55.475,74,100
0,college,1,0,2,1,22.723,65,40
1,graduate,1,0,2,3,68.378,69,500
1,college,1,0,2,4,30.901,70,100
1,college,1,0,2,1,110.643,69,100
0,college,1,0,2,1,51.124,75,100
0,college,1,0,2,5,144.454,55,1000
0,graduate,1,0,2,1,138.771,59,250
1,college,1,0,2,1,70.295,53,200
0,college,1,0,2,6,181.455,78,100
0,graduate,1,0,2,1,210.306,56,100
0,graduate,1,0,2,1,92.265,58,300
0,college,1,0,2,3,14.962,72,500
0,graduate,1,0,2,1,149.75,68,100
0,graduate,1,0,2,3,116.926,57,300
0,graduate,1,0,2,5,71.541,49,250
1,college,1,0,2,4,118.112,75,300
1,graduate,1,0,2,3,32.892,63,50
0,college,1,0,2,1,96.497,76,600
0,college,1,0,2,1,117.484,72,250
0,graduate,1,0,2,1,45.905,78,50
1,graduate,6,1,2,1,230.813,71,10
0,college,1,0,2,1,30.681,58,50
0,college,1,0,2,1,25.287,75,100
1,college,1,0,2,1,52.169,67,75
0,graduate,1,0,2,1,104.185,86,500
1,college,1,0,2,4,27.335,79,20
0,graduate,1,0,2,1,81.779,82,135
1,graduate,1,0,2,1,124.2,71,150
1,graduate,1,0,2,3,42.342,69,100
0,college,1,0,2,1,56.618,79,100
0,highschool,1,0,2,6,149.035,62,25
1,college,1,0,2,1,138.154,63,50
1,college,1,0,2,1,88.019,67,100
0,college,1,0,2,1,63.15,77,100
0,graduate,1,0,2,5,64.229,74,300
1,college,1,0,2,1,95.4,71,600
0,college,1,0,2,1,169.759,62,300
0,graduate,1,0,2,1,33.036,54,10
0,college,1,0,2,5,95.965,52,25
0,college,1,0,2,6,139.208,70,200
1,graduate,6,1,2,1,54.804,60,550
1,college,1,0,2,1,104.409,72,100
0,college,1,0,2,4,101.52,85,50
1,highschool,1,0,2,1,46.088,71,25
1,graduate,1,0,2,6,182.039,77,1200
0,college,1,0,2,1,110.267,67,200
0,college,5,1,2,3,12.182,66,360
0,college,1,0,2,1,117.77,75,100
0,college,1,0,2,5,77.245,72,40
0,college,1,0,2,1,18.193,60,800
1,college,1,0,2,5,51.297,42,10
0,college,1,0,2,1,151.622,77,500
1,graduate,1,0,2,5,216.015,68,500
0,college,1,0,2,1,83.142,84,100
1,college,1,0,2,1,97.921,72,100
1,graduate,1,0,2,1,120.97,72,10
0,college,1,0,2,1,37.193,72,100
0,graduate,1,0,2,1,116.34,52,120
1,college,1,0,2,3,49.174,50,250
1,college,1,0,2,5,65.764,66,50
1,college,1,0,2,5,108.352,76,500
1,college,1,0,2,5,29.031,63,75
1,graduate,1,0,2,1,229.577,70,150
0,graduate,1,0,2,5,21.988,32,100
1,college,1,0,2,5,74.852,55,25
0,highschool,1,0,2,1,33.925,65,15
1,highschool,6,1,2,4,50.166,85,36
1,graduate,1,0,2,1,128.025,65,200
0,college,1,0,2,1,452.758,72,500
1,college,1,0,2,1,100.072,71,400
0,college,1,0,2,4,56.835,78,100
1,graduate,1,0,2,1,153.639,65,25
0,college,1,0,2,3,92.403,59,100
1,college,1,0,2,1,79.305,35,500
0,college,3,1,2,3,30.916,49,150
1,college,1,0,2,1,142.732,36,25
0,highschool,1,0,2,3,32.82,35,200
1,college,1,0,2,4,19.959,76,10
0,graduate,1,0,2,1,19.67,60,50
0,college,1,0,2,3,32.853,69,150
0,graduate,1,0,2,1,34.553,89,100
1,college,1,0,2,1,89.071,70,950
1,graduate,1,0,2,1,131.602,55,200
1,highschool,1,0,2,3,10.663,59,8
1,college,1,0,2,4,110.061,76,100
1,college,3,1,2,1,36.382,37,200
0,highschool,1,0,2,1,68.567,58,50
1,highschool,1,0,2,3,38.238,64,30
1,college,1,0,2,1,40.197,56,100
0,college,1,0,2,3,35.556,51,125
0,graduate,1,0,2,1,81.566,70,500
0,highschool,1,0,2,2,14.151,60,100
1,college,1,0,2,3,20.197,72,5
0,college,1,0,2,5,40.85,62,150
1,graduate,1,0,2,5,47.612,59,20
1,graduate,4,1,2,1,219.401,29,5
0,college,1,0,2,1,104.962,62,300
0,college,1,0,2,5,28.678,38,700
0,graduate,2,1,2,1,432.601,41,40
1,college,1,0,2,3,69.392,67,2000
0,college,1,0,2,3,56.304,52,25
0,highschool,1,0,2,1,30.098,66,25
1,highschool,1,0,2,1,74.664,69,1000
1,graduate,1,0,2,1,114.045,38,100
1,college,1,0,2,1,56.185,57,100
0,college,1,0,2,1,118.75,36,1500
1,college,8,1,2,1,77.605,25,100
0,graduate,3,1,2,5,30.977,27,50
0,college,1,0,2,1,75.483,50,100
1,college,1,0,2,1,54.079,68,300
1,graduate,1,0,2,1,186.923,74,1000
1,college,1,0,2,5,18.255,41,300
0,graduate,1,0,2,1,96.28,82,150
1,college,1,0,2,3,28.952,80,50
1,college,1,0,2,1,82.328,41,25
1,highschool,1,0,2,1,106.136,66,300
1,college,1,0,2,1,130.319,33,25
1,graduate,1,0,1,1,176.534,50,50
0,highschool,1,0,2,1,41.796,83,100
0,graduate,1,0,2,1,81.904,80,500
0,highschool,1,0,2,1,62.536,65,100
0,highschool,1,0,2,5,43.674,28,300
1,graduate,1,0,2,5,91.721,45,50
1,graduate,1,0,2,1,143.999,30,450
1,graduate,1,0,2,1,147.826,52,100
0,graduate,1,0,2,4,85.153,73,10
1,graduate,1,0,2,2,66.965,61,100
1,college,2,1,2,1,14.734,54,1
1,college,1,0,2,3,20.862,65,600
0,graduate,3,1,2,5,113.036,38,150
1,college,1,0,2,5,64.617,41,20
1,graduate,2,1,2,1,72.128,39,75
1,graduate,1,0,2,1,87.436,37,500
0,college,1,0,2,1,101.46,78,500
1,graduate,1,0,2,5,102.947,51,500
0,college,1,0,2,1,72.656,77,50
1,college,1,0,2,1,104.735,80,50
1,college,1,0,2,3,15.431,73,20
1,highschool,1,0,2,6,20.353,60,30
0,graduate,1,0,2,1,97.002,44,50
1,college,1,0,2,5,12.575,41,20
1,graduate,1,0,2,1,92.012,37,150
0,college,1,0,2,1,128.899,74,200
1,college,6,1,2,3,58.003,54,200
0,graduate,1,0,2,1,106.848,63,50
0,college,1,0,2,1,42.879,69,100
1,college,1,0,2,3,44.362,56,10
0,graduate,1,0,2,1,109.301,31,100
1,college,1,0,2,5,27.025,43,100
0,college,1,0,2,1,108.017,31,1000
1,college,1,0,2,5,87.836,42,10
1,college,1,0,2,5,48.215,41,120
1,college,1,0,2,1,73.786,42,50
0,college,1,0,2,5,16.161,43,100
0,graduate,1,0,2,1,41.897,72,250
1,graduate,1,0,2,3,86.503,69,25
0,highschool,1,0,2,3,70.296,59,100
1,college,1,0,2,3,34.133,69,10
0,college,1,0,2,1,59.737,81,100
0,college,1,0,2,1,34.556,78,100
0,highschool,1,0,2,1,134.513,36,2000
0,college,1,0,2,3,77.524,38,300
0,highschool,1,0,2,1,111.612,75,100
1,highschool,1,0,2,4,45.953,79,100
1,college,1,0,2,1,62.662,66,250
0,highschool,1,0,2,3,49.204,57,100
0,college,1,0,2,1,176.64,59,500
0,college,2,1,2,1,54.516,70,25
0,graduate,1,0,2,1,154.378,68,120
1,graduate,1,0,2,5,38.602,75,250
1,college,1,0,2,1,84.487,52,10
1,graduate,1,0,2,1,116.595,58,10
1,college,1,0,2,3,44.468,60,30
0,college,1,0,2,5,84.97,36,150
0,college,1,0,2,1,99.07,73,50
0,college,1,0,2,3,29.203,70,25
0,graduate,1,0,2,1,66.042,78,20
0,graduate,1,0,2,5,147.032,55,200
0,college,1,0,2,3,86.193,75,100
0,college,1,0,2,1,59.357,91,500
1,college,1,0,2,5,48.496,37,100
0,college,1,0,2,5,144.86,41,3
1,college,1,0,2,5,3.298,31,5
1,highschool,1,0,2,4,26.485,75,100
1,college,2,1,2,6,77.637,40,20
0,college,1,0,2,1,78.291,80,25
0,graduate,1,0,2,1,77.071,78,200
1,college,1,0,2,1,79.171,41,100
1,college,1,0,2,5,43.388,41,150
1,college,1,0,1,3,55.447,67,450
0,highschool,1,0,2,1,47.516,49,40
0,college,1,0,2,1,38.338,63,50
0,college,1,0,2,1,93.009,57,200
1,college,1,0,2,1,104.823,51,50
0,college,1,0,2,1,296.631,56,500
1,graduate,1,0,2,1,246.542,67,25
1,college,1,0,2,1,38.176,28,200
0,highschool,1,0,2,1,41.786,53,25
0,college,1,0,2,1,116.803,35,430
1,college,1,0,2,4,142.162,75,100
0,college,1,0,2,1,100.392,62,100
0,college,1,0,2,1,59.927,74,30
0,college,1,0,2,5,52.397,51,100
0,graduate,1,0,2,1,88.15,77,85
0,college,1,0,2,1,103.924,63,3600
0,graduate,1,0,2,1,147.12,72,400
0,graduate,1,0,2,1,64.997,48,20
0,college,1,0,2,1,151.555,37,100
0,college,1,0,2,1,22.543,42,120
1,graduate,1,0,2,1,287.019,65,500
0,graduate,1,0,2,1,92.19,80,250
0,graduate,1,0,2,1,184.469,52,600
1,graduate,1,0,2,3,79.308,69,200
1,highschool,1,0,2,3,37.342,72,200
1,college,1,0,2,2,61.223,42,50
1,graduate,1,0,2,1,119.136,54,500
0,graduate,1,0,2,3,61.264,70,300
0,graduate,1,0,2,1,121.148,51,200
0,graduate,1,0,2,1,240.769,52,100
0,graduate,1,0,2,1,215.036,57,200
1,college,1,0,2,1,70.278,69,25
1,college,1,0,2,1,57.785,65,50
1,graduate,6,1,2,4,92.87,62,1000
0,graduate,1,0,2,1,141.332,78,600
0,college,1,0,2,5,31.484,37,250
0,college,1,0,2,1,104.992,47,100
1,college,1,0,2,4,41.951,74,30
0,college,1,0,2,3,49.754,71,500
0,college,1,0,2,1,222.346,59,150
1,college,1,0,2,4,87.361,76,300
1,college,1,0,2,1,68.909,57,50
1,college,1,0,2,3,91.352,67,500
0,college,1,0,2,1,53.672,90,75
1,college,1,0,2,1,54.372,64,50
0,highschool,1,0,2,1,61.59,71,20
1,college,1,0,2,1,191.635,72,250
0,college,1,0,2,1,82.791,58,100
1,graduate,2,1,2,3,70.094,68,1500
0,college,1,0,2,1,136.975,61,500
1,graduate,1,0,2,1,110.743,35,125
1,college,1,0,2,1,105.421,61,100
0,college,1,0,2,1,57.325,50,50
0,college,1,0,2,1,149.64,69,600
0,college,1,0,2,1,189.273,58,50
0,graduate,1,0,2,1,78.523,72,500
0,college,1,0,2,1,141.901,69,250
1,college,1,0,2,4,49.523,77,200
1,college,6,1,2,5,25.112,63,1
1,college,1,0,2,1,104.423,70,300
1,college,1,0,2,4,39.812,91,40
0,graduate,1,0,2,1,443.257,77,250
0,graduate,1,0,2,5,277.107,75,150
0,college,1,0,2,1,79.589,71,100
0,college,1,0,2,5,96.203,35,30
0,college,1,0,2,1,193.67,61,500
1,highschool,1,0,2,5,23.926,58,200
0,college,1,0,2,1,186.415,79,100
0,college,1,0,2,3,80.554,63,500
1,college,1,0,2,5,19.456,50,100
0,college,1,0,2,1,52.877,76,25
0,graduate,6,1,2,1,207.925,62,150
1,highschool,1,0,2,1,21.563,76,75
0,graduate,1,0,2,1,69.573,73,100
1,college,1,0,2,3,119.197,40,250
1,college,1,0,2,1,108.105,53,100
0,college,4,1,2,1,340.758,46,100
1,college,1,0,2,6,103.4,39,50
1,college,1,0,2,1,61.428,68,50
0,graduate,1,0,2,1,149.726,73,400
0,college,1,0,2,3,97.761,74,1000
1,graduate,1,0,2,1,164.624,63,100
0,college,1,0,2,3,49.764,70,25
1,highschool,1,0,2,1,25.551,71,20
1,graduate,1,0,2,2,15.459,65,150
1,college,1,0,2,1,21.964,67,24
0,college,1,0,2,1,54.381,66,100
0,college,1,0,2,1,164.581,57,50
1,graduate,1,0,2,5,47.237,67,30
1,college,1,0,2,1,30.032,71,150
1,college,1,0,2,1,75.266,44,50
0,college,1,0,2,3,108.037,70,100
1,graduate,1,0,2,1,331.165,61,250
